idx,Vin,Vref,P,D1,D2,D0,Validity,ipk2pk,irms,vp_t1,vp_t2,vp_t3,vp_t4,vs_t1,vs_t2,vs_t3,vs_t4,Vo
2861,200,200,700,0.8,0.7,0.161511437,1,10.72281539,4.444801349,1,1,1,1,0,1,1,0,199.9295851
2862,200,200,700,0.8,0.72,0.15985154,1,9.902163095,4.131665543,1,1,1,1,0,1,1,0,199.8785362
2863,200,200,700,0.8,0.74,0.141424831,1,10.34556994,4.311499848,1,1,1,1,0,1,1,0,199.9438027
2864,200,200,700,0.8,0.76,0.141372599,1,10.34556994,4.309239835,1,1,1,1,1,1,1,1,199.9478199
2865,200,200,700,0.8,0.78,0.140693323,1,10.66729733,4.451325803,1,0,1,0,1,1,1,1,199.9636748
2866,200,200,700,0.8,0.8,0.139183229,1,9.844585611,4.146788737,1,0,1,0,1,1,1,1,199.9002559
2867,200,200,700,0.8,0.82,0.121078492,1,10.23570314,4.346678797,1,0,1,0,1,1,1,1,199.8833468
2868,200,200,700,0.8,0.84,0.102180445,1,9.849498246,4.212218017,1,0,1,0,1,1,1,1,199.9119541
2869,200,200,700,0.8,0.86,0.099214915,1,9.476563564,4.085212769,1,0,1,0,1,1,1,1,200.0162548
2870,200,200,700,0.8,0.88,0.080263707,1,9.885436957,4.28101477,1,0,1,0,1,1,1,1,200.0831119
2871,200,200,700,0.8,0.9,0.078616722,1,9.492329557,4.149830524,1,0,1,0,1,1,1,1,200.0604383
2872,200,200,700,0.8,0.92,0.060083857,1,9.897180058,4.338937973,1,0,1,0,1,1,1,1,200.0915072
2873,200,200,700,0.8,0.94,0.059039461,1,9.063621217,4.021500666,1,0,1,1,1,1,1,1,199.9755649
2874,200,200,700,0.8,0.96,0.03966728,1,8.693264145,3.88342897,1,0,1,1,1,1,1,1,200.0702874
2875,200,200,700,0.8,0.98,0.03844081,1,9.097320698,4.053559173,1,0,1,1,1,1,1,1,200.0821385
2876,200,200,700,0.8,1,0.021439871,1,9.511667896,4.225834707,1,0,1,0,1,1,1,1,199.9390131
2877,200,200,700,0.82,0.6,0.241505898,1,11.92821948,4.972520064,1,1,1,1,0,1,1,0,199.8260275
2878,200,200,700,0.82,0.62,0.219755188,1,10.3631135,4.392442281,1,1,1,1,0,1,1,0,200.0448276
2879,200,200,700,0.82,0.64,0.219761155,1,10.72877507,4.500145793,1,1,1,1,0,1,1,0,199.8805541
2880,200,200,700,0.82,0.66,0.198724451,1,10.36126678,4.345317705,1,1,1,1,0,1,1,0,200.0765673
2881,200,200,700,0.82,0.68,0.181829023,1,10.72750118,4.48357311,1,1,1,1,0,1,1,0,199.9129556
2882,200,200,700,0.82,0.7,0.179858494,1,9.91090212,4.165148922,1,1,1,1,0,1,1,0,199.8903937
2883,200,200,700,0.82,0.72,0.161131257,1,10.30194842,4.332161368,1,1,1,1,0,1,1,0,199.9010464
2884,200,200,700,0.82,0.74,0.157449969,1,9.934769444,4.184837094,1,1,1,1,0,1,1,0,200.0673086
2885,200,200,700,0.82,0.76,0.140692429,1,10.34556994,4.364271021,1,1,1,1,0,1,1,0,199.9745123
2886,200,200,700,0.82,0.78,0.141950532,1,9.9495896,4.212531731,1,1,1,1,1,1,1,1,199.8293354
2887,200,200,700,0.82,0.8,0.140474599,1,10.24772459,4.340792849,1,0,1,0,1,1,1,1,199.9337005
2888,200,200,700,0.82,0.82,0.121133615,1,9.867290707,4.20218361,1,0,1,0,1,1,1,1,199.9985913
2889,200,200,700,0.82,0.84,0.118836454,1,9.481615625,4.069327113,1,0,1,0,1,1,1,1,200.0286483
2890,200,200,700,0.82,0.86,0.10169925,1,9.432075595,4.089823962,1,0,1,0,1,1,1,1,199.8974838
2891,200,200,700,0.82,0.88,0.100389575,1,10.24815629,4.463444009,1,0,1,0,1,1,1,1,199.8811342
2892,200,200,700,0.82,0.9,0.079929543,1,8.670407502,3.815062932,1,0,1,0,1,1,1,1,200.0034839
2893,200,200,700,0.82,0.92,0.080450371,1,10.25203191,4.517250132,1,0,1,0,1,1,1,1,199.8550915
2894,200,200,700,0.82,0.94,0.059081535,1,8.696190821,3.866308776,1,0,1,1,1,1,1,1,200.0904717
2895,200,200,700,0.82,0.96,0.059362069,1,9.0594087,4.041828968,1,0,1,1,1,1,1,1,199.8971526
2896,200,200,700,0.82,0.98,0.039241469,1,8.718539386,3.89390098,1,0,1,1,1,1,1,1,200.1079915
2897,200,200,700,0.82,1,0.037515125,1,9.138560491,4.061265242,1,0,1,1,1,1,1,1,200.0743057
2898,200,200,700,0.84,0.6,0.258455676,1,11.56072077,4.900739466,1,1,1,1,0,1,1,0,199.9650127
2899,200,200,700,0.84,0.62,0.240819682,1,11.93210218,5.007907659,1,1,1,1,0,1,1,0,199.8517629
2900,200,200,700,0.84,0.64,0.221716691,1,11.11680834,4.694600262,1,1,1,1,0,1,1,0,199.8295755
2901,200,200,700,0.84,0.66,0.218510191,1,10.69459481,4.537953082,1,1,1,1,0,1,1,0,199.6143882
2902,200,200,700,0.84,0.68,0.20030504,1,11.12193448,4.681016387,1,1,1,1,0,1,1,0,199.9090209
2903,200,200,700,0.84,0.7,0.181447925,1,10.30479508,4.364077609,1,1,1,1,0,1,1,0,199.8797677
2904,200,200,700,0.84,0.72,0.179064232,1,9.917248165,4.21086829,1,1,1,1,0,1,1,0,199.9136621
2905,200,200,700,0.84,0.74,0.158973612,1,9.545588332,4.063799557,1,1,1,1,0,1,1,0,200.0512106
2906,200,200,700,0.84,0.76,0.140350911,1,9.939614754,4.23633802,1,1,1,1,0,1,1,0,200.0674684
2907,200,200,700,0.84,0.78,0.14088568,1,9.9495896,4.261786256,1,1,1,1,0,1,1,0,199.8996543
2908,200,200,700,0.84,0.8,0.141075709,1,9.9495896,4.26223742,1,1,1,1,1,1,1,1,199.8740454
2909,200,200,700,0.84,0.82,0.138150724,1,9.492445242,4.064629633,1,0,1,0,1,1,1,1,200.0751971
2910,200,200,700,0.84,0.84,0.120403848,1,9.87977675,4.256074714,1,0,1,0,1,1,1,1,200.0314258
2911,200,200,700,0.84,0.86,0.119010913,1,9.051716649,3.936246648,1,0,1,0,1,1,1,1,199.9432909
2912,200,200,700,0.84,0.88,0.098566556,1,8.694913157,3.800534142,1,0,1,0,1,1,1,1,200.1346802
2913,200,200,700,0.84,0.9,0.096848047,1,9.519503437,4.176866513,1,0,1,0,1,1,1,1,200.1536602
2914,200,200,700,0.84,0.92,0.080598764,1,9.455786022,4.188794366,1,0,1,0,1,1,1,1,199.9462739
2915,200,200,700,0.84,0.94,0.062004068,1,9.074194974,4.037026831,1,0,1,0,1,1,1,1,199.9819426
2916,200,200,700,0.84,0.96,0.059513575,1,8.700118219,3.890628896,1,0,1,1,1,1,1,1,200.0545632
2917,200,200,700,0.84,0.98,0.041998101,1,9.09163546,4.065535629,1,0,1,1,1,1,1,1,199.974251
2918,200,200,700,0.84,1,0.039491947,1,8.724939576,3.900297841,1,0,1,1,1,1,1,1,200.0091597
2919,200,200,700,0.86,0.6,0.260179351,1,11.95041046,5.083421652,1,1,1,1,0,1,1,0,199.9374047
2920,200,200,700,0.86,0.62,0.241242665,1,11.55675891,4.925717161,1,1,1,1,0,1,1,0,199.9284822
2921,200,200,700,0.86,0.64,0.238601788,1,10.74928343,4.605892205,1,1,1,1,0,1,1,0,199.967535
2922,200,200,700,0.86,0.66,0.219950927,1,10.35255622,4.448913818,1,1,1,1,0,1,1,0,199.9387882
2923,200,200,700,0.86,0.68,0.200265989,1,10.75363095,4.574645413,1,1,1,1,0,1,1,0,200.0372689
2924,200,200,700,0.86,0.7,0.198745269,1,9.930167595,4.25110061,1,1,1,1,0,1,1,0,199.9632316
2925,200,200,700,0.86,0.72,0.179577938,1,9.541225716,4.098730649,1,1,1,1,0,1,1,0,199.9865421
2926,200,200,700,0.86,0.74,0.160208337,1,9.94580475,4.256625578,1,1,1,1,0,1,1,0,200.0836144
2927,200,200,700,0.86,0.76,0.158920867,1,9.117262754,3.929167576,1,1,1,1,0,1,1,0,199.9860631
2928,200,200,700,0.86,0.78,0.138959497,1,8.74485166,3.780836641,1,1,1,1,0,1,1,0,200.1069972
2929,200,200,700,0.86,0.8,0.139226924,1,8.761008405,3.796970585,1,1,1,1,0,1,1,0,199.9779838
2930,200,200,700,0.86,0.82,0.140110723,1,9.9495896,4.311028453,1,1,1,1,1,1,1,1,199.9180383
2931,200,200,700,0.86,0.84,0.138144798,1,9.06277484,3.932269071,1,0,1,0,1,1,1,1,199.9955579
2932,200,200,700,0.86,0.86,0.119444933,1,8.676761143,3.790928367,1,0,1,0,1,1,1,1,200.0213384
2933,200,200,700,0.86,0.88,0.111706109,1,9.050370774,3.982316853,1,0,1,0,1,1,1,1,199.8965834
2934,200,200,700,0.86,0.9,0.098892201,1,8.691415232,3.84183434,1,0,1,0,1,1,1,1,200.06815
2935,200,200,700,0.86,0.92,0.081875241,1,9.068890731,4.03205683,1,0,1,0,1,1,1,1,199.9592319
2936,200,200,700,0.86,0.94,0.079211097,1,8.262117838,3.697421547,1,0,1,0,1,1,1,1,199.9950914
2937,200,200,700,0.86,0.96,0.060506288,1,9.108903615,4.07189696,1,0,1,0,1,1,1,1,200.1129453
2938,200,200,700,0.86,0.98,0.057699642,1,8.741665372,3.913989234,1,0,1,1,1,1,1,1,200.1532845
2939,200,200,700,0.86,1,0.042437886,1,9.105586762,4.08393756,1,0,1,1,1,1,1,1,199.8867352
2940,200,200,700,0.88,0.6,0.277566517,1,11.56743974,5.009762708,1,1,1,1,0,1,1,0,199.9537756
2941,200,200,700,0.88,0.62,0.258817878,1,11.18118394,4.851301448,1,1,1,1,0,1,1,0,200.0046166
2942,200,200,700,0.88,0.64,0.23943063,1,10.36897661,4.526283894,1,1,1,1,0,1,1,0,200.0089148
2943,200,200,700,0.88,0.66,0.221954416,1,10.7410282,4.630380389,1,1,1,1,0,1,1,0,199.9012962
2944,200,200,700,0.88,0.68,0.218907392,1,9.937376196,4.304104,1,1,1,1,0,1,1,0,199.973247
2945,200,200,700,0.88,0.7,0.199748178,1,9.547347574,4.147218351,1,1,1,1,0,1,1,0,199.9902061
2946,200,200,700,0.88,0.72,0.180988988,1,9.94208227,4.287065144,1,1,1,1,0,1,1,0,200.0315114
2947,200,200,700,0.88,0.74,0.180164543,1,10.31656667,4.451557517,1,1,1,1,0,1,1,0,199.9312666
2948,200,200,700,0.88,0.76,0.160738755,1,9.934876416,4.301003396,1,1,1,1,0,1,1,0,199.9901036
2949,200,200,700,0.88,0.78,0.160133513,1,10.30636652,4.484389504,1,1,1,1,0,1,1,0,199.8663231
2950,200,200,700,0.88,0.8,0.13999257,1,8.725134336,3.823330598,1,1,1,1,0,1,1,0,199.9579637
2951,200,200,700,0.88,0.82,0.139644393,1,8.761008405,3.850786032,1,1,1,1,0,1,1,0,199.8332345
2952,200,200,700,0.88,0.84,0.139535626,1,8.761008405,3.850320584,1,1,1,1,1,1,1,1,199.827386
2953,200,200,700,0.88,0.86,0.12296764,1,9.044325267,3.979229474,1,0,1,0,1,1,1,1,199.8542077
2954,200,200,700,0.88,0.88,0.118734748,1,8.691860598,3.837169768,1,0,1,0,1,1,1,1,200.069301
2955,200,200,700,0.88,0.9,0.102855209,1,8.617592709,3.847280521,1,0,1,0,1,1,1,1,199.8151747
2956,200,200,700,0.88,0.92,0.099064496,1,8.257618607,3.693047558,1,0,1,0,1,1,1,1,199.976559
2957,200,200,700,0.88,0.94,0.082018194,1,9.066412283,4.072076615,1,0,1,0,1,1,1,1,199.9028462
2958,200,200,700,0.88,0.96,0.07897995,1,8.271797067,3.729150911,1,0,1,0,1,1,1,1,200.0013986
2959,200,200,700,0.88,0.98,0.062597527,1,8.639098653,3.918015995,1,0,1,0,1,1,1,1,199.8152973
2960,200,200,700,0.88,1,0.05810003,1,8.32282596,3.745246923,1,0,1,1,1,1,1,1,200.0594246
2961,200,200,700,0.9,0.6,0.278840253,1,11.28806753,4.943470834,1,1,1,1,0,1,1,0,200.0362368
2962,200,200,700,0.9,0.62,0.260448451,1,11.57245656,5.018575068,1,1,1,1,0,1,1,0,199.9992302
2963,200,200,700,0.9,0.64,0.259575289,1,10.74082803,4.697878448,1,1,1,1,0,1,1,0,199.8505476
2964,200,200,700,0.9,0.66,0.24018862,1,11.13674957,4.809145531,1,1,1,1,0,1,1,0,199.9293562
2965,200,200,700,0.9,0.68,0.221777997,1,10.3125976,4.486944071,1,1,1,1,0,1,1,0,199.8488199
2966,200,200,700,0.9,0.7,0.219298239,1,9.924569881,4.328023056,1,1,1,1,0,1,1,0,199.8782759
2967,200,200,700,0.9,0.72,0.198589938,1,9.561129465,4.174089722,1,1,1,1,0,1,1,0,200.0739818
2968,200,200,700,0.9,0.74,0.181315582,1,9.932201219,4.322560105,1,1,1,1,0,1,1,0,199.9521386
2969,200,200,700,0.9,0.76,0.178271095,1,9.127880168,3.991402591,1,1,1,1,0,1,1,0,200.0148073
2970,200,200,700,0.9,0.78,0.160560526,1,9.933887048,4.345111052,1,1,1,1,0,1,1,0,199.9643023
2971,200,200,700,0.9,0.8,0.141438636,1,9.128903937,4.014358104,1,1,1,1,0,1,1,0,200.0173846
2972,200,200,700,0.9,0.82,0.138593153,1,8.747106022,3.866668371,1,1,1,1,0,1,1,0,200.0661475
2973,200,200,700,0.9,0.84,0.133300751,1,8.761008405,3.912411639,1,1,1,1,0,1,1,0,199.5811986
2974,200,200,700,0.9,0.86,0.131245188,1,8.761008405,3.909729238,1,1,1,1,1,1,1,1,199.6144667
2975,200,200,700,0.9,0.88,0.122221495,1,8.757434098,3.909417099,1,0,1,0,1,1,1,1,199.8595924
2976,200,200,700,0.9,0.9,0.117990971,1,8.27293638,3.695494642,1,0,1,0,1,1,1,1,200.0243209
2977,200,200,700,0.9,0.92,0.101687306,1,8.764037705,3.954032314,1,0,1,0,1,1,1,1,199.8760549
2978,200,200,700,0.9,0.94,0.09704622,1,8.295134375,3.737368732,1,0,1,0,1,1,1,1,200.0987947
2979,200,200,700,0.9,0.96,0.080716624,1,9.242749695,4.181443656,1,0,1,0,1,1,1,1,199.9926494
2980,200,200,700,0.9,0.98,0.078863904,1,8.264002983,3.757896964,1,0,1,0,1,1,1,1,199.8986748
2981,200,200,700,0.9,1,0.061076005,1,8.809764184,4.006971626,1,0,1,0,1,1,1,1,199.9217391
2982,200,200,700,0.92,0.6,0.299021674,1,11.8088304,5.101234975,1,1,1,1,0,1,1,0,199.4620273
2983,200,200,700,0.92,0.62,0.280307781,1,11.94697224,5.181459618,1,1,1,1,0,1,1,0,199.8732355
2984,200,200,700,0.92,0.64,0.261190496,1,11.13241243,4.864297256,1,1,1,1,0,1,1,0,199.8561676
2985,200,200,700,0.92,0.66,0.242066952,1,10.74341604,4.706559704,1,1,1,1,0,1,1,0,199.8784144
2986,200,200,700,0.92,0.68,0.239693855,1,9.929283743,4.378880939,1,1,1,1,0,1,1,0,199.8752938
2987,200,200,700,0.92,0.7,0.221208947,1,10.31323157,4.507051286,1,1,1,1,0,1,1,0,199.8577819
2988,200,200,700,0.92,0.72,0.201611652,1,9.935414271,4.351445853,1,1,1,1,0,1,1,0,199.9509002
2989,200,200,700,0.92,0.74,0.198474646,1,9.55696464,4.200953179,1,1,1,1,0,1,1,0,200.0346141
2990,200,200,700,0.92,0.76,0.181236772,1,9.497549092,4.180311107,1,1,1,1,0,1,1,0,199.868633
2991,200,200,700,0.92,0.78,0.178432293,1,9.119473111,4.025449218,1,1,1,1,0,1,1,0,199.9486633
2992,200,200,700,0.92,0.8,0.158260578,1,8.755721209,3.876667952,1,1,1,1,0,1,1,0,200.1123703
2993,200,200,700,0.92,0.82,0.141375343,1,9.12539978,4.055934299,1,1,1,1,0,1,1,0,199.9769287
2994,200,200,700,0.92,0.84,0.140431876,1,9.50041248,4.252387908,1,1,1,1,0,1,1,0,199.8742285
2995,200,200,700,0.92,0.86,0.120486546,1,8.761008405,3.919297265,1,1,1,1,0,1,1,0,200.0761514
2996,200,200,700,0.92,0.88,0.120046088,1,8.747988568,3.910397594,1,1,1,1,1,1,1,1,200.1141643
2997,200,200,700,0.92,0.9,0.119746425,1,7.603460895,3.426098332,1,0,1,0,1,1,1,1,199.9320518
2998,200,200,700,0.92,0.92,0.104104272,1,8.168642203,3.728873405,1,0,1,1,1,1,1,1,199.7501308
2999,200,200,700,0.92,0.94,0.097376774,1,8.217951747,3.736500461,1,0,1,0,1,1,1,1,200.2095615
3000,200,200,700,0.92,0.96,0.081121669,1,8.722223403,3.972856716,1,1,1,1,1,1,1,1,200.0615723
3001,200,200,700,0.92,0.98,0.078130625,1,8.223763021,3.761938887,1,0,1,0,1,1,1,1,200.1020703
3002,200,200,700,0.92,1,0.059193031,1,7.155728359,3.268398278,1,0,1,1,1,1,1,1,200.1675835
3003,200,200,700,0.94,0.6,0.298837188,1,12.55387371,5.024742698,1,1,1,1,0,1,1,0,200.0299261
3004,200,200,700,0.94,0.62,0.280761467,1,11.72845434,5.089021434,1,1,1,1,0,1,1,0,199.9604646
3005,200,200,700,0.94,0.64,0.279465893,1,10.95359063,4.767565487,1,1,1,1,0,1,1,0,199.852749
3006,200,200,700,0.94,0.66,0.260814904,1,11.13029981,4.868836615,1,1,1,1,0,1,1,0,199.8545561
3007,200,200,700,0.94,0.68,0.239846018,1,9.671715362,4.278563542,1,1,1,1,0,1,1,0,200.000992
3008,200,200,700,0.94,0.7,0.238688477,1,9.934518662,4.387465021,1,1,1,1,0,1,1,0,199.9191723
3009,200,200,700,0.94,0.72,0.218655851,1,9.561900355,4.234393117,1,1,1,1,0,1,1,0,200.0472113
3010,200,200,700,0.94,0.74,0.202530823,1,9.488555683,4.198016453,1,1,1,1,0,1,1,0,199.7921916
3011,200,200,700,0.94,0.76,0.198238374,1,9.127627692,4.041574844,1,1,1,1,0,1,1,0,199.98842
3012,200,200,700,0.94,0.78,0.179210601,1,8.742184319,3.890872453,1,1,1,1,0,1,1,0,200.0200515
3013,200,200,700,0.94,0.8,0.163143204,1,8.670223726,3.876794295,1,1,1,1,0,1,1,0,199.7872729
3014,200,200,700,0.94,0.82,0.160894955,1,9.493689583,4.248413673,1,1,1,1,0,1,1,0,199.8369461
3015,200,200,700,0.94,0.84,0.141624029,1,9.119159712,4.096926882,1,1,1,1,0,1,1,0,199.9224584
3016,200,200,700,0.94,0.86,0.138125818,1,8.321790614,3.75606728,1,1,1,1,0,1,1,0,200.0266374
3017,200,200,700,0.94,0.88,0.120857187,1,8.728952875,3.948576071,1,1,1,1,1,1,1,1,200.0220934
3018,200,200,700,0.94,0.9,0.121662394,1,8.652321638,3.947574368,1,1,1,1,1,1,1,1,199.8791392
3019,200,200,700,0.94,0.92,0.118623788,1,8.166220609,3.728013486,1,1,1,1,1,1,1,1,199.9423607
3020,200,200,700,0.94,0.94,0.09871363,1,7.622625505,3.491474827,1,1,1,0,1,1,1,1,200.1395437
3021,200,200,700,0.94,0.96,0.099301749,1,8.146690133,3.766468769,1,1,1,1,1,1,1,1,199.7121912
3022,200,200,700,0.94,0.98,0.080609464,1,9.126790986,4.199119857,1,1,1,1,1,1,1,1,199.9931765
3023,200,200,700,0.94,1,0.072956228,1,8.177923684,3.781091493,1,1,1,1,1,1,1,1,199.7116668
3024,200,200,700,0.96,0.6,0.31641124,1,13.38533696,5.160371358,1,1,1,1,0,1,1,0,199.5145445
3025,200,200,700,0.96,0.62,0.298133805,1,12.53375227,5.001966769,1,1,1,1,0,1,1,0,200.0465199
3026,200,200,700,0.96,0.64,0.279757078,1,11.75639842,4.676476364,1,1,1,1,0,1,1,0,199.9616639
3027,200,200,700,0.96,0.66,0.261237938,1,10.92346942,4.758324943,1,1,1,1,0,1,1,0,199.9556972
3028,200,200,700,0.96,0.68,0.260233867,1,11.1289561,4.873311231,1,1,1,1,0,1,1,0,199.8596026
3029,200,200,700,0.96,0.7,0.238593502,1,9.664061853,4.274656145,1,1,1,1,0,1,1,0,200.0751962
3030,200,200,700,0.96,0.72,0.221649942,1,9.936125315,4.396138364,1,1,1,1,0,1,1,0,199.9367101
3031,200,200,700,0.96,0.74,0.219175071,1,9.121043282,4.062251159,1,1,1,1,0,1,1,0,199.9309632
3032,200,200,700,0.96,0.76,0.198700185,1,8.755119304,3.909882829,1,1,1,1,0,1,1,0,200.0925309
3033,200,200,700,0.96,0.78,0.180844718,1,9.139580754,4.064569368,1,1,1,1,0,1,1,0,200.0595693
3034,200,200,700,0.96,0.8,0.178896857,1,8.744258966,3.916696426,1,1,1,1,0,1,1,0,200.023376
3035,200,200,700,0.96,0.82,0.161657109,1,9.117702611,4.092706721,1,1,1,1,0,1,1,0,199.9175822
3036,200,200,700,0.96,0.84,0.160270848,1,9.499889803,4.287117111,1,1,1,1,0,1,1,0,199.8621407
3037,200,200,700,0.96,0.86,0.138474092,1,7.950938018,3.603698923,1,1,1,1,0,1,1,0,200.1294029
3038,200,200,700,0.96,0.88,0.140352898,1,8.977607667,4.079556571,1,1,1,1,1,1,1,1,199.8872936
3039,200,200,700,0.96,0.9,0.139701046,1,8.258801586,3.779287,1,1,1,1,1,1,1,1,199.7970104
3040,200,200,700,0.96,0.92,0.119572757,1,7.910848657,3.629827462,1,1,1,1,1,1,1,1,200.0189092
3041,200,200,700,0.96,0.94,0.101007694,1,8.322446821,3.821873727,1,1,1,1,1,1,1,1,200.1029653
3042,200,200,700,0.96,0.96,0.099863409,1,7.480318653,3.46360336,1,1,1,1,1,1,1,1,199.9408096
3043,200,200,700,0.96,0.98,0.081663582,1,8.316866713,3.847469175,1,1,1,1,1,1,1,1,200.0061399
3044,200,200,700,0.96,1,0.081561628,1,8.695941842,4.033964313,1,1,1,1,1,1,1,1,199.8282366
3045,200,200,700,0.98,0.6,0.321285492,1,14.11306521,5.281478825,1,1,1,1,0,1,1,0,199.8105304
3046,200,200,700,0.98,0.62,0.300286283,1,13.30524384,5.128276791,1,1,1,1,0,1,1,0,200.0004713
3047,200,200,700,0.98,0.64,0.298120572,1,12.51986918,4.806292781,1,1,1,1,0,1,1,0,199.9797627
3048,200,200,700,0.98,0.66,0.280086545,1,11.69395671,4.900138477,1,1,1,1,0,1,1,0,199.9231214
3049,200,200,700,0.98,0.68,0.260377778,1,10.90245932,4.749573393,1,1,1,1,0,1,1,0,199.9893449
3050,200,200,700,0.98,0.7,0.258243201,1,10.12250801,4.421604822,1,1,1,1,0,1,1,0,199.950052
3051,200,200,700,0.98,0.72,0.241026553,1,10.31049747,4.554316855,1,1,1,1,0,1,1,0,199.8373813
3052,200,200,700,0.98,0.74,0.221473686,1,9.931158446,4.404840419,1,1,1,1,0,1,1,0,199.9097439
3053,200,200,700,0.98,0.76,0.218215622,1,9.126885898,4.070854842,1,1,1,1,0,1,1,0,199.9742118
3054,200,200,700,0.98,0.78,0.198877032,1,8.748641146,3.922710268,1,1,1,1,0,1,1,0,200.047974
3055,200,200,700,0.98,0.8,0.181243134,1,9.127629905,4.087068973,1,1,1,1,0,1,1,0,199.9810038
3056,200,200,700,0.98,0.82,0.17810124,1,8.752439723,3.942473121,1,1,1,1,0,1,1,0,200.0633467
3057,200,200,700,0.98,0.84,0.161038493,1,9.123937458,4.124507803,1,1,1,1,0,1,1,0,199.9438824
3058,200,200,700,0.98,0.86,0.157303665,1,8.331855179,3.782325929,1,1,1,1,0,1,1,0,200.0870012
3059,200,200,700,0.98,0.88,0.141226184,1,8.349425664,3.81432237,1,1,1,1,1,1,1,1,199.8910486
3060,200,200,700,0.98,0.9,0.138858744,1,8.052038846,3.685493956,1,1,1,1,1,1,1,1,200.0652209
3061,200,200,700,0.98,0.92,0.120612466,1,8.318480436,3.813184402,1,1,1,1,1,1,1,1,200.1057265
3062,200,200,700,0.98,0.94,0.119922446,1,7.474619157,3.458690741,1,1,1,1,1,1,1,1,199.9476505
3063,200,200,700,0.98,0.96,0.100599232,1,8.328045118,3.848079767,1,1,1,1,1,1,1,1,200.0922528
3064,200,200,700,0.98,0.98,0.098184365,1,7.952781448,3.68412102,1,1,1,1,1,1,1,1,200.1206317
3065,200,200,700,0.98,1,0.08034572,1,8.365942681,3.862770098,1,1,1,1,1,1,1,1,200.1112582
3066,200,200,700,1,0.6,0.335346548,1,14.96184967,5.182162513,1,1,1,1,0,1,1,0,199.5280319
3067,200,200,700,1,0.62,0.319823611,1,14.13254819,4.857513045,1,1,1,1,0,1,1,0,199.8607051
3068,200,200,700,1,0.64,0.301234203,1,12.90864201,4.929572797,1,1,1,1,0,1,1,0,199.8360311
3069,200,200,700,1,0.66,0.282654549,1,12.12900932,4.606203135,1,1,1,1,0,1,1,0,199.7878556
3070,200,200,700,1,0.68,0.280632923,1,11.29726824,4.886768993,1,1,1,1,0,1,1,0,199.812223
3071,200,200,700,1,0.7,0.260688539,1,10.50055262,4.563084702,1,1,1,1,0,1,1,0,199.8926795
3072,200,200,700,1,0.72,0.240309451,1,10.09112374,4.412836669,1,1,1,1,0,1,1,0,200.0609151
3073,200,200,700,1,0.74,0.240828519,1,10.30375005,4.558730576,1,1,1,1,0,1,1,0,199.8051422
3074,200,200,700,1,0.76,0.221496769,1,9.495147426,4.229248492,1,1,1,1,0,1,1,0,199.841467
3075,200,200,700,1,0.78,0.201334247,1,9.13167837,4.079583284,1,1,1,1,0,1,1,0,200.0080563
3076,200,200,700,1,0.8,0.199767787,1,8.299229775,3.73934264,1,1,1,1,0,1,1,0,199.8988935
3077,200,200,700,1,0.82,0.180675567,1,9.132811968,4.108193702,1,1,1,1,0,1,1,0,200.0067411
3078,200,200,700,1,0.84,0.179693154,1,8.291912817,3.766587001,1,1,1,1,0,1,1,0,199.8512613
3079,200,200,700,1,0.86,0.159904674,1,7.924150769,3.621237708,1,1,1,1,0,1,1,0,199.9727622
3080,200,200,700,1,0.88,0.15817422,1,8.466563929,3.868619916,1,1,1,1,1,1,1,1,200.0285033
3081,200,200,700,1,0.9,0.158495424,1,8.264594391,3.794134625,1,1,1,1,1,1,1,1,199.8282205
3082,200,200,700,1,0.92,0.139710057,1,7.906280707,3.648027989,1,1,1,1,1,1,1,1,199.9904919
3083,200,200,700,1,0.94,0.120097327,1,8.331720225,3.836660988,1,1,1,1,1,1,1,1,200.1404164
3084,200,200,700,1,0.96,0.120016501,1,8.695240644,4.028784592,1,1,1,1,1,1,1,1,199.9730778
3085,200,200,700,1,0.98,0.101417893,1,8.312639094,3.861548307,1,1,1,1,1,1,1,1,199.9937804
3086,200,200,700,1,1,0.099728408,1,7.510021636,3.491758635,1,1,1,1,1,1,1,1,199.9381228
3087,200,200,1000,0.6,0.6,0.300155867,1,23.83734558,8.267540427,1,0,1,0,1,1,1,1,199.7931845
3088,200,200,1000,0.6,0.62,0.28015429,1,23.05191791,8.099980948,1,0,1,0,1,1,1,1,199.8664129
3089,200,200,1000,0.6,0.64,0.260232923,1,22.26217054,7.925355282,1,0,1,0,1,1,1,1,199.9096315
3090,200,200,1000,0.6,0.66,0.239922232,1,20.69037883,7.469399225,1,0,1,0,1,1,1,1,199.9559137
3091,200,200,1000,0.6,0.68,0.220370285,1,21.08964502,7.686236229,1,0,1,0,1,1,1,1,199.974958
3092,200,200,1000,0.6,0.7,0.218893977,1,20.24626953,7.486775932,1,0,1,0,1,1,1,1,199.6432334
3093,200,200,1000,0.6,0.72,0.199886886,1,19.4865068,7.298399194,1,0,1,0,1,1,1,1,199.9234436
3094,200,200,1000,0.6,0.74,0.179336373,1,19.11729316,7.235704918,1,0,1,0,1,1,1,1,200.0375501
3095,200,200,1000,0.6,0.76,0.16162994,1,19.49671757,7.443181585,1,0,1,0,1,1,1,1,199.9010149
3096,200,200,1000,0.6,0.78,0.16033262,1,19.89888055,7.65421563,1,0,1,0,1,1,1,1,199.9129739
3097,200,200,1000,0.6,0.8,0.139795632,1,18.32925886,7.167583247,1,0,1,0,1,1,1,1,200.0107796
