,f,L,C,pl_s1,pr_s1,pl_s2,pr_s2,pl_l,pr_l,pl_c,pr_c,pfe,pin,pout,eff,ilmax,ilmin,vmax,vmin
580,120000,1.68E-05,8.45E-05,182.248297,176.02599,176.02599,-96.0249,-96.0249,-95.77992053,-95.77992053,-95.78172053,0.000537183,182.248297,95.78172053,0.52555619,8.82428,6.82367,12.3892,11.2267
581,120000,2.90E-05,8.45E-05,159.434949,154.97583,154.97583,-97.6443,-97.6443,-97.21523636,-97.21523636,-97.20893636,0.00168032,159.434949,97.20893636,0.609709082,8.79288,7.13261,12.2422,11.4554
582,120000,4.13E-05,8.45E-05,144.23259,140.9673,140.9673,-98.985,-98.985,-98.34295244,-98.34295244,-98.32575244,0.00311734,144.23259,98.32575244,0.681716611,8.74099,7.37256,12.1743,11.5809
583,120000,5.36E-05,8.45E-05,136.14891,133.5307,133.5307,-99.868,-99.868,-99.05366772,-99.05366772,-99.04806772,0.00461395,136.14891,99.04806772,0.727498059,8.69913,7.55502,12.1344,11.6623
584,120000,6.59E-05,8.45E-05,129.39668,127.3286,127.3286,-100.739,-100.739,-99.68996712,-99.68996712,-99.68196712,0.00637783,129.39668,99.68196712,0.770359542,8.66935,7.67256,12.1068,11.7131
585,120000,7.81E-05,8.45E-05,128.74203,126.7681,126.7681,-101.389,-101.389,-100.1688596,-100.1688596,-100.1457596,0.00788085,128.74203,100.1457596,0.777879295,8.63483,7.76984,12.0915,11.7549
586,120000,9.04E-05,8.45E-05,128.26208,126.3606,126.3606,-101.913,-101.913,-100.4951053,-100.4951053,-100.5014053,0.00949413,128.26208,100.5014053,0.783562884,8.59859,7.83214,12.0774,11.7827
587,120000,0.0001027,8.45E-05,121.20521,119.8547,119.8547,-102.491,-102.491,-100.8528501,-100.8528501,-100.8733501,0.0114592,121.20521,100.8733501,0.832252591,8.58024,7.88207,12.0673,11.8046
588,120000,0.000115,8.45E-05,121.29204,119.9668,119.9668,-102.928,-102.928,-101.1313792,-101.1313792,-101.1386792,0.0131285,121.29204,101.1386792,0.833844325,8.56423,7.93152,12.0608,11.8257
589,120000,0.0001272,8.45E-05,121.61517,120.3019,120.3019,-103.417,-103.417,-101.4236984,-101.4236984,-101.4131984,0.0152058,121.61517,101.4131984,0.833886088,8.55476,7.96793,12.0543,11.8407
590,120000,0.0001395,8.45E-05,121.84455,120.5485,120.5485,-103.885,-103.885,-101.6775953,-101.6775953,-101.6671953,0.0171904,121.84455,101.6671953,0.834400843,8.5413,7.99688,12.0478,11.8527
591,120000,0.0001518,8.45E-05,121.73412,120.4674,120.4674,-104.181,-104.181,-101.8137126,-101.8137126,-101.8247126,0.0192944,121.73412,101.8247126,0.836451708,8.53027,8.02125,12.0422,11.8621
592,120000,0.0001641,8.45E-05,119.30978,118.2546,118.2546,-104.688,-104.688,-102.0777125,-102.0777125,-102.0663125,0.0213584,119.30978,102.0663125,0.855473143,8.52225,8.04504,12.0366,11.8693
593,120000,0.0001763,8.45E-05,114.57216,113.8772,113.8772,-104.942,-104.942,-102.2149079,-102.2149079,-102.2194079,0.0235396,114.57216,102.2194079,0.89218365,8.51161,8.06114,12.036,11.8795
594,120000,0.0001886,8.45E-05,114.74119,114.0813,114.0813,-105.597,-105.597,-102.5817732,-102.5817732,-102.5684732,0.0247481,114.74119,102.5684732,0.893911534,8.4992,8.08122,12.0351,11.8893
595,120000,0.0002009,8.45E-05,115.25037,114.5909,114.5909,-106.112,-106.112,-102.839441,-102.839441,-102.839541,0.0266171,115.25037,102.839541,0.892314194,8.49006,8.09538,12.0331,11.8966
596,120000,0.0002132,8.45E-05,115.65729,114.9953,114.9953,-106.484,-106.484,-103.0209684,-103.0209684,-103.0276684,0.0283108,115.65729,103.0276684,0.890801336,8.48121,8.10853,12.032,11.9028
597,120000,0.0002254,8.45E-05,115.9019,115.239,115.239,-106.716,-106.716,-103.1339629,-103.1339629,-103.1461629,0.0294119,115.9019,103.1461629,0.889943676,8.4726,8.12284,12.032,11.9096
598,120000,0.0002377,8.45E-05,116.41532,115.7534,115.7534,-107.243,-107.243,-103.3943925,-103.3943925,-103.3962925,0.0316003,116.41532,103.3962925,0.888167404,8.46878,8.13379,12.0298,11.9142
599,120000,0.00025,8.45E-05,116.71627,116.0519,116.0519,-107.51,-107.51,-103.5193089,-103.5193089,-103.5203089,0.0328093,116.71627,103.5203089,0.886939832,8.46114,8.14446,12.029,11.9192
600,120000,4.50E-06,8.43E-05,182.088866,175.33122,175.33122,-88.4472,-88.4472,-88.3852217,-88.3852217,-88.3463217,7.71E-05,182.088866,88.3463217,0.485182448,9.16422,5.05713,12.9459,9.88621
601,120000,1.68E-05,8.43E-05,182.584809,176.33803,176.33803,-96.0223,-96.0223,-95.78314527,-95.78314527,-95.75474527,0.000532774,182.584809,95.75474527,0.524439825,8.83134,6.83891,12.3913,11.228
602,120000,2.90E-05,8.43E-05,159.519659,155.05753,155.05753,-97.6873,-97.6873,-97.2542184,-97.2542184,-97.2220184,0.00164,159.519659,97.2220184,0.609467316,8.78041,7.14005,12.2425,11.4552
603,120000,4.13E-05,8.43E-05,144.197212,140.93104,140.93104,-98.9374,-98.9374,-98.31187904,-98.31187904,-98.29417904,0.00306572,144.197212,98.29417904,0.681664907,8.74182,7.38469,12.1745,11.5818
604,120000,5.36E-05,8.43E-05,136.242043,133.62181,133.62181,-99.9331,-99.9331,-99.10415845,-99.10415845,-99.08625845,0.00453824,136.242043,99.08625845,0.727281067,8.69597,7.56122,12.1347,11.6622
605,120000,6.59E-05,8.43E-05,129.38033,127.3091,127.3091,-100.679,-100.679,-99.64144259,-99.64144259,-99.65234259,0.00642839,129.38033,99.65234259,0.770227921,8.67173,7.67102,12.1074,11.7131
606,120000,7.81E-05,8.43E-05,128.71028,126.7346,126.7346,-101.333,-101.333,-100.1228543,-100.1228543,-100.1200543,0.00782944,128.71028,100.1200543,0.777871467,8.63097,7.76877,12.0916,11.755
607,120000,9.04E-05,8.43E-05,128.30702,126.4054,126.4054,-101.956,-101.956,-100.5260767,-100.5260767,-100.5197767,0.009568,128.30702,100.5197767,0.783431622,8.60417,7.83476,12.0769,11.7823
608,120000,0.0001027,8.43E-05,121.15201,119.7987,119.7987,-102.399,-102.399,-100.8017386,-100.8017386,-100.8088386,0.0111828,121.15201,100.8088386,0.832085564,8.57667,7.88692,12.0672,11.8057
609,120000,0.000115,8.43E-05,121.41913,120.0941,120.0941,-103.058,-103.058,-101.2165631,-101.2165631,-101.2088631,0.0129335,121.41913,101.2088631,0.833549566,8.56362,7.9356,12.0605,11.8259
610,120000,0.0001272,8.43E-05,121.66497,120.3489,120.3489,-103.428,-103.428,-101.4193863,-101.4193863,-101.4224863,0.0148133,121.66497,101.4224863,0.833621101,8.54981,7.97056,12.0534,11.8405
611,120000,0.0001395,8.43E-05,121.83002,120.5304,120.5304,-103.821,-103.821,-101.6342992,-101.6342992,-101.6301992,0.0172555,121.83002,101.6301992,0.834196688,8.54339,7.99794,12.0477,11.8521
612,120000,0.0001518,8.43E-05,122.02905,120.7575,120.7575,-104.409,-104.409,-101.9438489,-101.9438489,-101.9427489,0.0194416,122.02905,101.9427489,0.835397382,8.53312,8.02218,12.0418,11.8613
613,120000,0.0001641,8.43E-05,120.47859,119.3343,119.3343,-104.622,-104.622,-102.0303239,-102.0303239,-102.0344239,0.0212349,120.47859,102.0344239,0.84690918,8.51903,8.04319,12.0359,11.8689
614,120000,0.0001763,8.43E-05,114.80959,114.1133,114.1133,-105.161,-105.161,-102.3373903,-102.3373903,-102.3271903,0.023167,114.80959,102.3271903,0.891277378,8.50972,8.0628,12.0355,11.8791
615,120000,0.0001886,8.43E-05,114.67149,114.0123,114.0123,-105.537,-105.537,-102.5389193,-102.5389193,-102.5419193,0.0242688,114.67149,102.5419193,0.89422331,8.49637,8.08244,12.0348,11.8892
616,120000,0.0002009,8.43E-05,115.06984,114.4068,114.4068,-105.882,-105.882,-102.7192664,-102.7192664,-102.7204664,0.0264642,115.06984,102.7204664,0.892679319,8.49071,8.09715,12.0342,11.8968
617,120000,0.0002132,8.43E-05,115.56351,114.8997,114.8997,-106.365,-106.365,-102.9659262,-102.9659262,-102.9570262,0.0278446,115.56351,102.9570262,0.890912938,8.48093,8.11131,12.0321,11.9028
618,120000,0.0002254,8.43E-05,115.79206,115.1272,115.1272,-106.579,-106.579,-103.0693632,-103.0693632,-103.0734632,0.0300865,115.79206,103.0734632,0.890160026,8.47611,8.1224,12.0324,11.9097
619,120000,0.0002377,8.43E-05,116.19956,115.5382,115.5382,-107.035,-107.035,-103.2777832,-103.2777832,-103.3016832,0.0311695,116.19956,103.3016832,0.889002361,8.46566,8.13294,12.031,11.9137
620,120000,0.00025,8.43E-05,116.71809,116.0533,116.0533,-107.506,-107.506,-103.5199992,-103.5199992,-103.5146992,0.0327488,116.71809,103.5146992,0.88687794,8.4614,8.145,12.0291,11.9189
621,120000,4.50E-06,8.41E-05,182.157945,175.38415,175.38415,-88.2925,-88.2925,-88.23070112,-88.23070112,-88.33420112,7.19E-05,182.157945,88.33420112,0.484931915,9.0983,5.13161,12.9437,9.89091
622,120000,1.68E-05,8.41E-05,182.107173,175.89391,175.89391,-96.0091,-96.0091,-95.77135892,-95.77135892,-95.74075892,0.00055136,182.107173,95.74075892,0.525738538,8.83167,6.80501,12.3916,11.2217
623,120000,2.90E-05,8.41E-05,159.544135,155.07845,155.07845,-97.6625,-97.6625,-97.23010106,-97.23010106,-97.20970106,0.00162514,159.544135,97.20970106,0.609296613,8.77557,7.14261,12.2422,11.4546
624,120000,4.13E-05,8.41E-05,144.251166,140.98022,140.98022,-98.9252,-98.9252,-98.29609055,-98.29609055,-98.27859055,0.00318365,144.251166,98.27859055,0.68130188,8.7497,7.36688,12.1737,11.5785
625,120000,5.36E-05,8.41E-05,136.241436,133.62212,133.62212,-99.9452,-99.9452,-99.10682036,-99.10682036,-99.10262036,0.00460695,136.241436,99.10262036,0.727404403,8.69902,7.55576,12.1348,11.6609
626,120000,6.59E-05,8.41E-05,128.81884,126.7908,126.7908,-100.716,-100.716,-99.6802611,-99.6802611,-99.6582611,0.00652173,128.81884,99.6582611,0.773631102,8.67667,7.66878,12.1083,11.7125
627,120000,7.81E-05,8.41E-05,128.74876,126.7742,126.7742,-101.387,-101.387,-100.1632344,-100.1632344,-100.1437344,0.00795508,128.74876,100.1437344,0.777822904,8.63376,7.76472,12.0925,11.7541
628,120000,9.04E-05,8.41E-05,128.3424,126.437,126.437,-101.939,-101.939,-100.5107334,-100.5107334,-100.5145334,0.00944136,128.3424,100.5145334,0.783174799,8.59788,7.83354,12.077,11.782
629,120000,0.0001027,8.41E-05,121.24734,119.8948,119.8948,-102.505,-102.505,-100.8698761,-100.8698761,-100.8647761,0.0111732,121.24734,100.8647761,0.831892692,8.57798,7.88852,12.0668,11.8053
630,120000,0.000115,8.41E-05,121.33668,120.0106,120.0106,-102.961,-102.961,-101.1550852,-101.1550852,-101.1541852,0.0131338,121.33668,101.1541852,0.833665345,8.56498,7.93214,12.0608,11.8256
631,120000,0.0001272,8.41E-05,121.80253,120.4831,120.4831,-103.519,-103.519,-101.4814725,-101.4814725,-101.4682725,0.0151995,121.80253,101.4682725,0.833055541,8.55341,7.96671,12.0541,11.8399
632,120000,0.0001395,8.41E-05,121.78257,120.4889,120.4889,-103.856,-103.856,-101.6500621,-101.6500621,-101.6566621,0.0171148,121.78257,101.6566621,0.834739012,8.54004,7.9968,12.0481,11.8523
633,120000,0.0001518,8.41E-05,121.88874,120.6188,120.6188,-104.291,-104.291,-101.8818263,-101.8818263,-101.8691263,0.0192683,121.88874,101.8691263,0.83575502,8.53187,8.02319,12.0422,11.861
634,120000,0.0001641,8.41E-05,121.00843,119.8311,119.8311,-104.694,-104.694,-102.0657596,-102.0657596,-102.0811596,0.0214492,121.00843,102.0811596,0.843587175,8.51841,8.04019,12.0368,11.8687
635,120000,0.0001763,8.41E-05,114.7974,114.103,114.103,-105.175,-105.175,-102.3495566,-102.3495566,-102.3256566,0.0232405,114.7974,102.3256566,0.89135866,8.51042,8.0628,12.0356,11.8782
636,120000,0.0001886,8.41E-05,114.77662,114.1154,114.1154,-105.614,-105.614,-102.5914053,-102.5914053,-102.5730053,0.0246827,114.77662,102.5730053,0.893675082,8.49944,8.08201,12.0353,11.8885
637,120000,0.0002009,8.41E-05,115.10485,114.4465,114.4465,-105.982,-105.982,-102.7753178,-102.7753178,-102.7635178,0.0264387,115.10485,102.7635178,0.892781823,8.49097,8.0976,12.0336,11.8963
638,120000,0.0002132,8.41E-05,115.51528,114.8556,114.8556,-106.374,-106.374,-102.9618727,-102.9618727,-102.9751727,0.0284258,115.51528,102.9751727,0.891442004,8.48159,8.10815,12.033,11.9026
639,120000,0.0002254,8.41E-05,115.97539,115.3113,115.3113,-106.773,-106.773,-103.164162,-103.164162,-103.168262,0.029515,115.97539,103.168262,0.889570296,8.47326,8.1229,12.0314,11.909
640,120000,0.0002377,8.41E-05,116.31578,115.6526,115.6526,-107.126,-107.126,-103.3386229,-103.3386229,-103.3347229,0.031255,116.31578,103.3347229,0.888398142,8.46712,8.13395,12.0303,11.9143
641,120000,0.00025,8.41E-05,116.72547,116.0639,116.0639,-107.558,-107.558,-103.5441954,-103.5441954,-103.5329954,0.0336772,116.72547,103.5329954,0.886978613,8.46418,8.14335,12.0293,11.9179
642,120000,4.50E-06,8.39E-05,179.647284,173.06328,173.06328,-88.4118,-88.4118,-88.35122366,-88.35122366,-88.36442366,7.44E-05,179.647284,88.36442366,0.491877315,9.14963,5.116,12.9473,9.8897
643,120000,1.68E-05,8.39E-05,182.296301,176.07167,176.07167,-96.0407,-96.0407,-95.79840384,-95.79840384,-95.76380384,0.000535953,182.296301,95.76380384,0.525319512,8.83671,6.83838,12.3924,11.2254
644,120000,2.90E-05,8.39E-05,159.519309,155.05403,155.05403,-97.6433,-97.6433,-97.21402181,-97.21402181,-97.20032181,0.00163464,159.519309,97.20032181,0.609332641,8.77802,7.14033,12.243,11.4535
645,120000,4.13E-05,8.39E-05,144.28337,141.0129,141.0129,-98.964,-98.964,-98.33120441,-98.33120441,-98.29020441,0.0031168,144.28337,98.29020441,0.681230307,8.74181,7.37349,12.1746,11.579
646,120000,5.36E-05,8.39E-05,136.266551,133.64517,133.64517,-99.9417,-99.9417,-99.11117602,-99.11117602,-99.08397602,0.00457913,136.266551,99.08397602,0.727133514,8.69852,7.5587,12.1361,11.6607
647,120000,6.59E-05,8.39E-05,129.37214,127.2958,127.2958,-100.6,-100.6,-99.5929184,-99.5929184,-99.5858184,0.00630618,129.37214,99.5858184,0.769762473,8.66839,7.67718,12.1075,11.7132
648,120000,7.81E-05,8.39E-05,128.62553,126.6551,126.6551,-101.321,-101.321,-100.109262,-100.109262,-100.114962,0.00787758,128.62553,100.114962,0.778344408,8.6322,7.76737,12.0924,11.7538
649,120000,9.04E-05,8.39E-05,128.357,126.453,126.453,-101.973,-101.973,-100.5373506,-100.5373506,-100.5292506,0.00954312,128.357,100.5292506,0.783200375,8.60171,7.83329,12.0779,11.7818
650,120000,0.0001027,8.39E-05,121.16674,119.8128,119.8128,-102.405,-102.405,-100.800968,-100.800968,-100.808768,0.0114087,121.16674,100.808768,0.831983826,8.57917,7.88254,12.0671,11.8038
651,120000,0.000115,8.39E-05,121.36301,120.0377,120.0377,-102.998,-102.998,-101.1783016,-101.1783016,-101.1685016,0.0129716,121.36301,101.1685016,0.833602443,8.56402,7.93508,12.0609,11.8251
652,120000,0.0001272,8.39E-05,121.75356,120.4342,120.4342,-103.471,-103.471,-101.4421874,-101.4421874,-101.4471874,0.0147386,121.75356,101.4471874,0.833217422,8.54755,7.96975,12.0535,11.8403
653,120000,0.0001395,8.39E-05,121.80084,120.5008,120.5008,-103.786,-103.786,-101.6067594,-101.6067594,-101.6208594,0.0168872,121.80084,101.6208594,0.834319857,8.53766,7.99802,12.0486,11.8523
654,120000,0.0001518,8.39E-05,121.87379,120.5993,120.5993,-104.213,-104.213,-101.832266,-101.832266,-101.834666,0.0193113,121.87379,101.834666,0.835574786,8.53061,8.02137,12.0427,11.8614
655,120000,0.0001641,8.39E-05,120.7617,119.599,119.599,-104.65,-104.65,-102.0531443,-102.0531443,-102.0454443,0.0214279,120.7617,102.0454443,0.84501497,8.52085,8.04287,12.0368,11.8684
656,120000,0.0001763,8.39E-05,114.85967,114.1589,114.1589,-105.149,-105.149,-102.3277161,-102.3277161,-102.3119161,0.0231591,114.85967,102.3119161,0.89075579,8.5089,8.06206,12.0351,11.8779
657,120000,0.0001886,8.39E-05,114.71163,114.0481,114.0481,-105.517,-105.517,-102.532518,-102.532518,-102.528818,0.0246551,114.71163,102.528818,0.893796192,8.4997,8.0825,12.0355,11.8891
658,120000,0.0002009,8.39E-05,115.09851,114.4347,114.4347,-105.9,-105.9,-102.7230939,-102.7230939,-102.7257939,0.0261877,115.09851,102.7257939,0.892503247,8.48828,8.09678,12.0335,11.8961
659,120000,0.0002132,8.39E-05,115.52939,114.8653,114.8653,-106.327,-106.327,-102.9461264,-102.9461264,-102.9398264,0.0275449,115.52939,102.9398264,0.891027178,8.48043,8.11279,12.0325,11.9031
660,120000,0.0002254,8.39E-05,115.998,115.333,115.333,-106.783,-106.783,-103.1664437,-103.1664437,-103.1717437,0.0296802,115.998,103.1717437,0.889426919,8.47424,8.12291,12.0315,11.9086
661,120000,0.0002377,8.39E-05,116.29087,115.6279,115.6279,-107.104,-107.104,-103.3135111,-103.3135111,-103.3305111,0.0321412,116.29087,103.3305111,0.888552223,8.46846,8.13063,12.0308,11.9129
662,120000,0.00025,8.39E-05,116.62016,115.9532,115.9532,-107.378,-107.378,-103.4458177,-103.4458177,-103.4517177,0.0331531,116.62016,103.4517177,0.887082626,8.46179,8.14345,12.0293,11.9184
663,120000,4.50E-06,8.37E-05,180.536071,173.88857,173.88857,-88.4207,-88.4207,-88.36229336,-88.36229336,-88.32809336,7.31E-05,180.536071,88.32809336,0.489254545,9.11692,5.11893,12.9664,9.89214
664,120000,1.68E-05,8.37E-05,182.420974,176.18858,176.18858,-96.0578,-96.0578,-95.81424726,-95.81424726,-95.78504726,0.000534433,182.420974,95.78504726,0.525076942,8.82803,6.83252,12.3931,11.2256
665,120000,2.90E-05,8.37E-05,159.511735,155.04745,155.04745,-97.6495,-97.6495,-97.2180958,-97.2180958,-97.2013958,0.00164693,159.511735,97.2013958,0.609368306,8.78366,7.13986,12.2439,11.4524
666,120000,4.13E-05,8.37E-05,144.323182,141.05694,141.05694,-99.0624,-99.0624,-98.40116498,-98.40116498,-98.38116498,0.00316749,144.323182,98.38116498,0.681672643,8.74496,7.36563,12.1754,11.579
667,120000,5.36E-05,8.37E-05,136.214764,133.59388,133.59388,-99.8968,-99.8968,-99.06862141,-99.06862141,-99.07422141,0.00463935,136.214764,99.07422141,0.727338348,8.70269,7.55545,12.1367,11.6599
668,120000,6.59E-05,8.37E-05,129.53186,127.4502,127.4502,-100.686,-100.686,-99.65747246,-99.65747246,-99.63297246,0.00637574,129.53186,99.63297246,0.769177347,8.67281,7.67619,12.1087,11.7122
669,120000,7.81E-05,8.37E-05,128.70854,126.7358,126.7358,-101.372,-101.372,-100.1443381,-100.1443381,-100.1385381,0.00780662,128.70854,100.1385381,0.778025593,8.63051,7.76957,12.0921,11.7535
670,120000,9.04E-05,8.37E-05,128.2055,126.305,126.305,-101.87,-101.87,-100.4669069,-100.4669069,-100.4644069,0.00954541,128.2055,100.4644069,0.783620102,8.60066,7.83216,12.0781,11.7813
671,120000,0.0001027,8.37E-05,121.19298,119.8396,119.8396,-102.439,-102.439,-100.8232801,-100.8232801,-100.8217801,0.0111933,121.19298,100.8217801,0.831911057,8.57707,7.887,12.067,11.8039
672,120000,0.000115,8.37E-05,121.39457,120.0659,120.0659,-102.983,-102.983,-101.1660977,-101.1660977,-101.1623977,0.0133793,121.39457,101.1623977,0.833335443,8.56775,7.92906,12.0615,11.8244
673,120000,0.0001272,8.37E-05,121.71734,120.3998,120.3998,-103.46,-103.46,-101.4474361,-101.4474361,-101.4271361,0.015194,121.71734,101.4271361,0.83330063,8.55439,7.96779,12.0547,11.8388
674,120000,0.0001395,8.37E-05,122.02464,120.7218,120.7218,-103.971,-103.971,-101.722816,-101.722816,-101.706516,0.0170228,122.02464,101.706516,0.833491629,8.54116,7.99938,12.0479,11.8514
675,120000,0.0001518,8.37E-05,121.88943,120.6211,120.6211,-104.314,-104.314,-101.8984682,-101.8984682,-101.8816682,0.0192407,121.88943,101.8816682,0.835853184,8.53109,8.02277,12.0426,11.8611
676,120000,0.0001641,8.37E-05,120.96915,119.7935,119.7935,-104.678,-104.678,-102.0657811,-102.0657811,-102.0623811,0.0212587,120.96915,102.0623811,0.843705863,8.51982,8.04372,12.0369,11.8687
677,120000,0.0001763,8.37E-05,114.80608,114.1086,114.1086,-105.141,-105.141,-102.3168089,-102.3168089,-102.3192089,0.0233458,114.80608,102.3192089,0.891235106,8.51008,8.06145,12.0356,11.8783
678,120000,0.0001886,8.37E-05,114.64614,113.9838,113.9838,-105.468,-105.468,-102.4921594,-102.4921594,-102.5054594,0.0253273,114.64614,102.5054594,0.894103014,8.50073,8.07792,12.0358,11.8875
679,120000,0.0002009,8.37E-05,115.0552,114.393,114.393,-105.879,-105.879,-102.7115115,-102.7115115,-102.7161115,0.0263975,115.0552,102.7161115,0.892755056,8.48894,8.09588,12.0341,11.8958
680,120000,0.0002132,8.37E-05,115.59441,114.9327,114.9327,-106.425,-106.425,-102.9963569,-102.9963569,-102.9903569,0.0279981,115.59441,102.9903569,0.890963126,8.48203,8.11139,12.0328,11.9028
681,120000,0.0002254,8.37E-05,115.87266,115.2092,115.2092,-106.679,-106.679,-103.1063858,-103.1063858,-103.1212858,0.0299073,115.87266,103.1212858,0.889953556,8.47342,8.12076,12.0318,11.9079
682,120000,0.0002377,8.37E-05,116.1839,115.521,115.521,-106.998,-106.998,-103.2686935,-103.2686935,-103.2664935,0.0316847,116.1839,103.2664935,0.888819308,8.468,8.13257,12.0305,11.9139
683,120000,0.00025,8.37E-05,116.76385,116.0985,116.0985,-107.544,-107.544,-103.5388025,-103.5388025,-103.5265025,0.0329668,116.76385,103.5265025,0.886631458,8.46185,8.1444,12.0295,11.9181
684,120000,4.50E-06,8.35E-05,181.282152,174.59284,174.59284,-88.5874,-88.5874,-88.52785427,-88.52785427,-88.34795427,7.35E-05,181.282152,88.34795427,0.487350538,9.15443,5.14396,12.9581,9.89338
685,120000,1.68E-05,8.35E-05,182.326326,176.09942,176.09942,-96.0392,-96.0392,-95.79471792,-95.79471792,-95.78241792,0.000535944,182.326326,95.78241792,0.525335096,8.83193,6.83362,12.3935,11.2251
686,120000,2.90E-05,8.35E-05,159.534752,155.06584,155.06584,-97.6084,-97.6084,-97.17957042,-97.17957042,-97.18497042,0.00165249,159.534752,97.18497042,0.609177431,8.77708,7.13053,12.2435,11.4518
687,120000,4.13E-05,8.35E-05,144.207946,140.93882,140.93882,-98.9072,-98.9072,-98.28692752,-98.28692752,-98.24612752,0.00309564,144.207946,98.24612752,0.681280957,8.74434,7.38064,12.175,11.5793
